Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS,,,Attend.,Notes
Tue Jan 1 2019,10:30p,Philadelphia 76ers,119,Los Angeles Clippers,113,Box Score,,17868,
Wed Jan 2 2019,7:00p,Dallas Mavericks,122,Charlotte Hornets,84,Box Score,,16955,
Wed Jan 2 2019,7:00p,Miami Heat,117,Cleveland Cavaliers,92,Box Score,,19432,
Wed Jan 2 2019,7:00p,Atlanta Hawks,98,Washington Wizards,114,Box Score,,15324,
Wed Jan 2 2019,7:30p,New Orleans Pelicans,121,Brooklyn Nets,126,Box Score,,16890,
Wed Jan 2 2019,8:00p,Minnesota Timberwolves,102,Boston Celtics,115,Box Score,,18624,
Wed Jan 2 2019,8:00p,Orlando Magic,112,Chicago Bulls,84,Box Score,,19013,
Wed Jan 2 2019,8:00p,Detroit Pistons,101,Memphis Grizzlies,94,Box Score,,14109,
Wed Jan 2 2019,9:00p,Philadelphia 76ers,132,Phoenix Suns,127,Box Score,,15226,
Wed Jan 2 2019,10:30p,Oklahoma City Thunder,107,Los Angeles Lakers,100,Box Score,,18997,
Thu Jan 3 2019,8:00p,Toronto Raptors,107,San Antonio Spurs,125,Box Score,,18354,
Thu Jan 3 2019,10:00p,Denver Nuggets,117,Sacramento Kings,113,Box Score,,17583,
Thu Jan 3 2019,10:30p,Houston Rockets,135,Golden State Warriors,134,Box Score,OT,19596,
Fri Jan 4 2019,7:30p,Utah Jazz,117,Cleveland Cavaliers,91,Box Score,,19432,
Fri Jan 4 2019,8:00p,Dallas Mavericks,93,Boston Celtics,114,Box Score,,18624,
Fri Jan 4 2019,8:00p,Indiana Pacers,119,Chicago Bulls,116,Box Score,OT,21284,
Fri Jan 4 2019,8:00p,Brooklyn Nets,109,Memphis Grizzlies,100,Box Score,,16683,
Fri Jan 4 2019,8:00p,Washington Wizards,109,Miami Heat,115,Box Score,,19600,
Fri Jan 4 2019,8:00p,Orlando Magic,103,Minnesota Timberwolves,120,Box Score,,14355,
Fri Jan 4 2019,8:30p,Atlanta Hawks,112,Milwaukee Bucks,144,Box Score,,17632,
Fri Jan 4 2019,9:00p,Los Angeles Clippers,121,Phoenix Suns,111,Box Score,,14764,
Fri Jan 4 2019,10:30p,New York Knicks,119,Los Angeles Lakers,112,Box Score,,18997,
Fri Jan 4 2019,10:30p,Oklahoma City Thunder,111,Portland Trail Blazers,109,Box Score,,19393,
Sat Jan 5 2019,5:00p,Charlotte Hornets,110,Denver Nuggets,123,Box Score,,19861,
Sat Jan 5 2019,7:00p,Utah Jazz,110,Detroit Pistons,105,Box Score,,17255,
Sat Jan 5 2019,7:30p,Dallas Mavericks,100,Philadelphia 76ers,106,Box Score,,20656,
Sat Jan 5 2019,8:00p,New Orleans Pelicans,133,Cleveland Cavaliers,98,Box Score,,19432,
Sat Jan 5 2019,8:30p,Toronto Raptors,123,Milwaukee Bucks,116,Box Score,,18028,
Sat Jan 5 2019,8:30p,Memphis Grizzlies,88,San Antonio Spurs,108,Box Score,,18354,
Sat Jan 5 2019,10:00p,Houston Rockets,101,Portland Trail Blazers,110,Box Score,,19577,
Sat Jan 5 2019,10:00p,Golden State Warriors,127,Sacramento Kings,123,Box Score,,17583,
Sun Jan 6 2019,3:30p,Brooklyn Nets,117,Chicago Bulls,100,Box Score,,19265,
Sun Jan 6 2019,3:30p,Orlando Magic,96,Los Angeles Clippers,106,Box Score,,16616,
Sun Jan 6 2019,3:30p,Los Angeles Lakers,86,Minnesota Timberwolves,108,Box Score,,18978,
Sun Jan 6 2019,6:00p,Miami Heat,82,Atlanta Hawks,106,Box Score,,16630,
Sun Jan 6 2019,7:00p,Washington Wizards,116,Oklahoma City Thunder,98,Box Score,,18203,
Sun Jan 6 2019,7:30p,Indiana Pacers,105,Toronto Raptors,121,Box Score,,19800,
Sun Jan 6 2019,8:00p,Charlotte Hornets,119,Phoenix Suns,113,Box Score,,13110,
Mon Jan 7 2019,7:00p,San Antonio Spurs,119,Detroit Pistons,107,Box Score,,13107,
Mon Jan 7 2019,7:30p,Brooklyn Nets,95,Boston Celtics,116,Box Score,,18624,
Mon Jan 7 2019,8:00p,Denver Nuggets,113,Houston Rockets,125,Box Score,,18055,
Mon Jan 7 2019,8:00p,Utah Jazz,102,Milwaukee Bucks,114,Box Score,,17341,
Mon Jan 7 2019,8:00p,Memphis Grizzlies,95,New Orleans Pelicans,114,Box Score,,14624,
Mon Jan 7 2019,8:30p,Los Angeles Lakers,107,Dallas Mavericks,97,Box Score,,20354,
Mon Jan 7 2019,10:00p,New York Knicks,101,Portland Trail Blazers,111,Box Score,,19026,
Mon Jan 7 2019,10:00p,Orlando Magic,95,Sacramento Kings,111,Box Score,,15724,
Tue Jan 8 2019,7:00p,Indiana Pacers,123,Cleveland Cavaliers,115,Box Score,,19432,
Tue Jan 8 2019,7:00p,Washington Wizards,115,Philadelphia 76ers,132,Box Score,,20446,
Tue Jan 8 2019,7:30p,Denver Nuggets,103,Miami Heat,99,Box Score,,19600,
Tue Jan 8 2019,7:30p,Atlanta Hawks,101,Toronto Raptors,104,Box Score,,19800,
Tue Jan 8 2019,8:00p,Minnesota Timberwolves,119,Oklahoma City Thunder,117,Box Score,,18203,
Tue Jan 8 2019,9:00p,Sacramento Kings,111,Phoenix Suns,115,Box Score,,13977,
Tue Jan 8 2019,10:30p,New York Knicks,95,Golden State Warriors,122,Box Score,,19596,
Tue Jan 8 2019,10:30p,Charlotte Hornets,109,Los Angeles Clippers,128,Box Score,,15275,
Wed Jan 9 2019,7:00p,Indiana Pacers,108,Boston Celtics,135,Box Score,,18624,
Wed Jan 9 2019,7:00p,Philadelphia 76ers,106,Washington Wizards,123,Box Score,,18039,
Wed Jan 9 2019,7:30p,Atlanta Hawks,100,Brooklyn Nets,116,Box Score,,14531,
Wed Jan 9 2019,8:00p,Milwaukee Bucks,116,Houston Rockets,109,Box Score,,18055,
Wed Jan 9 2019,8:00p,San Antonio Spurs,86,Memphis Grizzlies,96,Box Score,,13944,
Wed Jan 9 2019,8:00p,Cleveland Cavaliers,124,New Orleans Pelicans,140,Box Score,,15058,
Wed Jan 9 2019,8:30p,Phoenix Suns,94,Dallas Mavericks,104,Box Score,,19596,
Wed Jan 9 2019,9:00p,Orlando Magic,93,Utah Jazz,106,Box Score,,18306,
Wed Jan 9 2019,10:00p,Chicago Bulls,112,Portland Trail Blazers,124,Box Score,,19393,
Wed Jan 9 2019,10:30p,Detroit Pistons,100,Los Angeles Lakers,113,Box Score,,18997,
Thu Jan 10 2019,7:00p,Boston Celtics,99,Miami Heat,115,Box Score,,19600,
Thu Jan 10 2019,9:00p,Los Angeles Clippers,100,Denver Nuggets,121,Box Score,,15742,
Thu Jan 10 2019,9:30p,Oklahoma City Thunder,147,San Antonio Spurs,154,Box Score,2OT,18354,
Thu Jan 10 2019,10:00p,Detroit Pistons,102,Sacramento Kings,112,Box Score,,16916,
Fri Jan 11 2019,7:00p,Atlanta Hawks,123,Philadelphia 76ers,121,Box Score,,20487,
Fri Jan 11 2019,7:00p,Milwaukee Bucks,106,Washington Wizards,113,Box Score,,17996,
Fri Jan 11 2019,7:30p,Indiana Pacers,121,New York Knicks,106,Box Score,,19812,
Fri Jan 11 2019,7:30p,Brooklyn Nets,105,Toronto Raptors,122,Box Score,,19800,
Fri Jan 11 2019,8:00p,Cleveland Cavaliers,113,Houston Rockets,141,Box Score,,18055,
Fri Jan 11 2019,8:00p,Dallas Mavericks,119,Minnesota Timberwolves,115,Box Score,,18978,
Fri Jan 11 2019,10:00p,Charlotte Hornets,96,Portland Trail Blazers,127,Box Score,,19393,
Fri Jan 11 2019,10:00p,Los Angeles Lakers,95,Utah Jazz,113,Box Score,,18306,
Fri Jan 11 2019,10:30p,Chicago Bulls,109,Golden State Warriors,146,Box Score,,19596,
Sat Jan 12 2019,3:30p,Detroit Pistons,109,Los Angeles Clippers,104,Box Score,,16540,
Sat Jan 12 2019,5:00p,Memphis Grizzlies,108,Miami Heat,112,Box Score,,19600,
Sat Jan 12 2019,7:00p,Boston Celtics,103,Orlando Magic,105,Box Score,,18846,
Sat Jan 12 2019,8:00p,New Orleans Pelicans,106,Minnesota Timberwolves,110,Box Score,,16384,
Sat Jan 12 2019,8:00p,San Antonio Spurs,112,Oklahoma City Thunder,122,Box Score,,18203,
Sat Jan 12 2019,9:00p,Denver Nuggets,93,Phoenix Suns,102,Box Score,,15246,
Sat Jan 12 2019,10:00p,Charlotte Hornets,97,Sacramento Kings,104,Box Score,,17853,
Sat Jan 12 2019,10:00p,Chicago Bulls,102,Utah Jazz,110,Box Score,,18306,
Sun Jan 13 2019,1:00p,Philadelphia 76ers,108,New York Knicks,105,Box Score,,18596,
Sun Jan 13 2019,1:00p,Toronto Raptors,140,Washington Wizards,138,Box Score,2OT,16919,
Sun Jan 13 2019,3:30p,Milwaukee Bucks,133,Atlanta Hawks,114,Box Score,,16292,
Sun Jan 13 2019,6:00p,Houston Rockets,109,Orlando Magic,116,Box Score,,16982,
Sun Jan 13 2019,7:00p,Golden State Warriors,119,Dallas Mavericks,114,Box Score,,20340,
Sun Jan 13 2019,8:00p,Portland Trail Blazers,113,Denver Nuggets,116,Box Score,,19520,
Sun Jan 13 2019,9:30p,Cleveland Cavaliers,101,Los Angeles Lakers,95,Box Score,,18997,
Mon Jan 14 2019,7:30p,Boston Celtics,102,Brooklyn Nets,109,Box Score,,16247,
Mon Jan 14 2019,8:00p,Memphis Grizzlies,94,Houston Rockets,112,Box Score,,18055,
Mon Jan 14 2019,8:30p,Charlotte Hornets,108,San Antonio Spurs,93,Box Score,,18354,
Mon Jan 14 2019,9:00p,Detroit Pistons,94,Utah Jazz,100,Box Score,,18306,
Mon Jan 14 2019,10:00p,Portland Trail Blazers,107,Sacramento Kings,115,Box Score,,17583,
Mon Jan 14 2019,10:30p,New Orleans Pelicans,121,Los Angeles Clippers,117,Box Score,,15283,
Tue Jan 15 2019,7:00p,Phoenix Suns,97,Indiana Pacers,131,Box Score,,15698,
Tue Jan 15 2019,7:00p,Minnesota Timberwolves,107,Philadelphia 76ers,149,Box Score,,20265,
Tue Jan 15 2019,7:30p,Oklahoma City Thunder,126,Atlanta Hawks,142,Box Score,,15045,
Tue Jan 15 2019,8:00p,Miami Heat,86,Milwaukee Bucks,124,Box Score,,17626,
Tue Jan 15 2019,9:00p,Golden State Warriors,142,Denver Nuggets,111,Box Score,,19896,
Tue Jan 15 2019,10:30p,Chicago Bulls,100,Los Angeles Lakers,107,Box Score,,18997,
Wed Jan 16 2019,7:00p,Orlando Magic,115,Detroit Pistons,120,Box Score,OT,14019,
Wed Jan 16 2019,8:00p,Toronto Raptors,108,Boston Celtics,117,Box Score,,18624,
Wed Jan 16 2019,8:00p,Brooklyn Nets,145,Houston Rockets,142,Box Score,OT,18055,
Wed Jan 16 2019,8:00p,Milwaukee Bucks,111,Memphis Grizzlies,101,Box Score,,14921,
Wed Jan 16 2019,8:30p,San Antonio Spurs,105,Dallas Mavericks,101,Box Score,,20214,
Wed Jan 16 2019,10:00p,Cleveland Cavaliers,112,Portland Trail Blazers,129,Box Score,,19089,
Wed Jan 16 2019,10:30p,New Orleans Pelicans,140,Golden State Warriors,147,Box Score,,19596,
Wed Jan 16 2019,10:30p,Utah Jazz,129,Los Angeles Clippers,109,Box Score,,15535,
Thu Jan 17 2019,3:00p,New York Knicks,100,Washington Wizards,101,Box Score,,19078,at London England
Thu Jan 17 2019,7:00p,Sacramento Kings,95,Charlotte Hornets,114,Box Score,,15431,
Thu Jan 17 2019,7:00p,Philadelphia 76ers,120,Indiana Pacers,96,Box Score,,16007,
Thu Jan 17 2019,7:30p,Phoenix Suns,109,Toronto Raptors,111,Box Score,,19800,
Thu Jan 17 2019,9:00p,Chicago Bulls,105,Denver Nuggets,135,Box Score,,17289,
Thu Jan 17 2019,9:30p,Los Angeles Lakers,138,Oklahoma City Thunder,128,Box Score,OT,18203,
Fri Jan 18 2019,7:00p,Memphis Grizzlies,116,Boston Celtics,122,Box Score,,18624,
Fri Jan 18 2019,7:00p,Miami Heat,93,Detroit Pistons,98,Box Score,,17228,
Fri Jan 18 2019,7:00p,Brooklyn Nets,117,Orlando Magic,115,Box Score,,17840,
Fri Jan 18 2019,8:00p,San Antonio Spurs,116,Minnesota Timberwolves,113,Box Score,,17222,
Fri Jan 18 2019,9:00p,Cleveland Cavaliers,99,Utah Jazz,115,Box Score,,18306,
Fri Jan 18 2019,10:30p,Golden State Warriors,112,Los Angeles Clippers,94,Box Score,,19068,
Fri Jan 18 2019,10:30p,New Orleans Pelicans,112,Portland Trail Blazers,128,Box Score,,19598,
Sat Jan 19 2019,3:30p,Oklahoma City Thunder,117,Philadelphia 76ers,115,Box Score,,20646,
Sat Jan 19 2019,5:00p,Phoenix Suns,115,Charlotte Hornets,135,Box Score,,19278,
Sat Jan 19 2019,7:00p,Sacramento Kings,103,Detroit Pistons,101,Box Score,,15377,
Sat Jan 19 2019,7:00p,Dallas Mavericks,99,Indiana Pacers,111,Box Score,,17508,
Sat Jan 19 2019,7:00p,Milwaukee Bucks,118,Orlando Magic,108,Box Score,,18846,
Sat Jan 19 2019,7:30p,Boston Celtics,113,Atlanta Hawks,105,Box Score,,16626,
Sat Jan 19 2019,7:30p,Memphis Grizzlies,90,Toronto Raptors,119,Box Score,,19800,
Sat Jan 19 2019,8:00p,Miami Heat,117,Chicago Bulls,103,Box Score,,20926,
Sat Jan 19 2019,8:30p,Los Angeles Lakers,134,Houston Rockets,138,Box Score,OT,18055,
Sat Jan 19 2019,10:00p,Cleveland Cavaliers,102,Denver Nuggets,124,Box Score,,19520,
Sun Jan 20 2019,6:00p,Charlotte Hornets,95,Indiana Pacers,120,Box Score,,15015,
Sun Jan 20 2019,7:00p,Phoenix Suns,114,Minnesota Timberwolves,116,Box Score,,14607,
Sun Jan 20 2019,7:00p,Los Angeles Clippers,103,San Antonio Spurs,95,Box Score,,18354,
Mon Jan 21 2019,12:30p,Oklahoma City Thunder,127,New York Knicks,109,Box Score,,19493,
Mon Jan 21 2019,1:00p,Chicago Bulls,104,Cleveland Cavaliers,88,Box Score,,19432,
Mon Jan 21 2019,2:00p,Dallas Mavericks,106,Milwaukee Bucks,116,Box Score,,17963,
Mon Jan 21 2019,2:00p,Detroit Pistons,87,Washington Wizards,101,Box Score,,16229,
Mon Jan 21 2019,3:00p,Orlando Magic,122,Atlanta Hawks,103,Box Score,,16611,
Mon Jan 21 2019,3:30p,Sacramento Kings,94,Brooklyn Nets,123,Box Score,,14233,
Mon Jan 21 2019,5:30p,New Orleans Pelicans,105,Memphis Grizzlies,85,Box Score,,17794,
Mon Jan 21 2019,6:00p,Miami Heat,99,Boston Celtics,107,Box Score,,18624,
Mon Jan 21 2019,8:00p,Houston Rockets,93,Philadelphia 76ers,121,Box Score,,20313,
Mon Jan 21 2019,9:00p,Portland Trail Blazers,109,Utah Jazz,104,Box Score,,18306,
Mon Jan 21 2019,10:30p,Golden State Warriors,130,Los Angeles Lakers,111,Box Score,,18997,
Tue Jan 22 2019,7:00p,Sacramento Kings,105,Toronto Raptors,120,Box Score,,19800,
Tue Jan 22 2019,8:00p,Portland Trail Blazers,114,Oklahoma City Thunder,123,Box Score,,18203,
Tue Jan 22 2019,8:30p,Los Angeles Clippers,98,Dallas Mavericks,106,Box Score,,19466,
Tue Jan 22 2019,9:00p,Minnesota Timberwolves,118,Phoenix Suns,91,Box Score,,14460,
Wed Jan 23 2019,7:00p,Toronto Raptors,106,Indiana Pacers,110,Box Score,,16879,
Wed Jan 23 2019,7:30p,Cleveland Cavaliers,103,Boston Celtics,123,Box Score,,18624,
Wed Jan 23 2019,7:30p,Orlando Magic,110,Brooklyn Nets,114,Box Score,,13185,
Wed Jan 23 2019,7:30p,Los Angeles Clippers,111,Miami Heat,99,Box Score,,19600,
Wed Jan 23 2019,7:30p,Houston Rockets,114,New York Knicks,110,Box Score,,18819,
Wed Jan 23 2019,8:00p,Atlanta Hawks,121,Chicago Bulls,101,Box Score,,18223,
Wed Jan 23 2019,8:00p,Charlotte Hornets,118,Memphis Grizzlies,107,Box Score,,12863,
Wed Jan 23 2019,8:00p,Detroit Pistons,98,New Orleans Pelicans,94,Box Score,,18181,
Wed Jan 23 2019,8:00p,San Antonio Spurs,120,Philadelphia 76ers,122,Box Score,,20339,
Wed Jan 23 2019,10:30p,Denver Nuggets,108,Utah Jazz,114,Box Score,,18306,
Thu Jan 24 2019,8:00p,New Orleans Pelicans,116,Oklahoma City Thunder,122,Box Score,,18203,
Thu Jan 24 2019,8:00p,Golden State Warriors,126,Washington Wizards,118,Box Score,,20409,
Thu Jan 24 2019,9:00p,Portland Trail Blazers,120,Phoenix Suns,106,Box Score,,15441,
Thu Jan 24 2019,10:30p,Minnesota Timberwolves,120,Los Angeles Lakers,105,Box Score,,18997,
Fri Jan 25 2019,7:00p,Washington Wizards,95,Orlando Magic,91,Box Score,,17216,
Fri Jan 25 2019,7:30p,New York Knicks,99,Brooklyn Nets,109,Box Score,,17033,
Fri Jan 25 2019,7:30p,Miami Heat,100,Cleveland Cavaliers,94,Box Score,,19432,
Fri Jan 25 2019,8:00p,Los Angeles Clippers,106,Chicago Bulls,101,Box Score,,19354,
Fri Jan 25 2019,8:00p,Toronto Raptors,119,Houston Rockets,121,Box Score,,18055,
Fri Jan 25 2019,8:00p,Sacramento Kings,99,Memphis Grizzlies,96,Box Score,,14486,
Fri Jan 25 2019,8:30p,Detroit Pistons,101,Dallas Mavericks,106,Box Score,,20327,
Fri Jan 25 2019,8:30p,Charlotte Hornets,99,Milwaukee Bucks,108,Box Score,,17803,
Fri Jan 25 2019,9:00p,Phoenix Suns,95,Denver Nuggets,132,Box Score,,17425,
Fri Jan 25 2019,9:00p,Minnesota Timberwolves,102,Utah Jazz,106,Box Score,,18306,
Sat Jan 26 2019,6:00p,San Antonio Spurs,126,New Orleans Pelicans,114,Box Score,,17724,
Sat Jan 26 2019,8:00p,Indiana Pacers,103,Memphis Grizzlies,106,Box Score,,14486,
Sat Jan 26 2019,8:30p,Golden State Warriors,115,Boston Celtics,111,Box Score,,18624,
Sat Jan 26 2019,9:00p,Philadelphia 76ers,110,Denver Nuggets,126,Box Score,,19673,
Sat Jan 26 2019,10:00p,Atlanta Hawks,111,Portland Trail Blazers,120,Box Score,,19629,
Sun Jan 27 2019,3:30p,Cleveland Cavaliers,104,Chicago Bulls,101,Box Score,,19675,
Sun Jan 27 2019,3:30p,Sacramento Kings,108,Los Angeles Clippers,122,Box Score,,19068,
Sun Jan 27 2019,6:00p,Milwaukee Bucks,112,Oklahoma City Thunder,118,Box Score,,18203,
Sun Jan 27 2019,7:00p,Toronto Raptors,123,Dallas Mavericks,120,Box Score,,20308,
Sun Jan 27 2019,7:00p,Orlando Magic,98,Houston Rockets,103,Box Score,,18055,
Sun Jan 27 2019,7:00p,Utah Jazz,125,Minnesota Timberwolves,111,Box Score,,14542,
Sun Jan 27 2019,7:00p,Washington Wizards,119,San Antonio Spurs,132,Box Score,,18354,
Sun Jan 27 2019,7:30p,Miami Heat,106,New York Knicks,97,Box Score,,18852,
Sun Jan 27 2019,9:30p,Phoenix Suns,102,Los Angeles Lakers,116,Box Score,,18997,
Mon Jan 28 2019,7:00p,New York Knicks,92,Charlotte Hornets,101,Box Score,,13963,
Mon Jan 28 2019,7:00p,Golden State Warriors,132,Indiana Pacers,100,Box Score,,17923,
Mon Jan 28 2019,7:30p,Brooklyn Nets,104,Boston Celtics,112,Box Score,,18624,
Mon Jan 28 2019,8:00p,Denver Nuggets,95,Memphis Grizzlies,92,Box Score,,12917,
Mon Jan 28 2019,10:30p,Atlanta Hawks,123,Los Angeles Clippers,118,Box Score,,17382,
Tue Jan 29 2019,7:00p,Washington Wizards,113,Cleveland Cavaliers,116,Box Score,,19432,
Tue Jan 29 2019,7:00p,Milwaukee Bucks,115,Detroit Pistons,105,Box Score,,14187,
Tue Jan 29 2019,7:00p,Oklahoma City Thunder,126,Orlando Magic,117,Box Score,,16341,
Tue Jan 29 2019,7:30p,Chicago Bulls,117,Brooklyn Nets,122,Box Score,,12726,
Tue Jan 29 2019,8:00p,New Orleans Pelicans,121,Houston Rockets,116,Box Score,,18055,
Tue Jan 29 2019,8:30p,Phoenix Suns,124,San Antonio Spurs,126,Box Score,,18121,
Tue Jan 29 2019,10:30p,Philadelphia 76ers,121,Los Angeles Lakers,105,Box Score,,18997,
Wed Jan 30 2019,7:30p,Charlotte Hornets,94,Boston Celtics,126,Box Score,,18624,
Wed Jan 30 2019,7:30p,Chicago Bulls,105,Miami Heat,89,Box Score,,19600,
Wed Jan 30 2019,7:30p,Dallas Mavericks,114,New York Knicks,90,Box Score,,18842,
Wed Jan 30 2019,8:00p,Memphis Grizzlies,97,Minnesota Timberwolves,99,Box Score,OT,13615,
Wed Jan 30 2019,8:00p,Denver Nuggets,105,New Orleans Pelicans,99,Box Score,,14211,
Wed Jan 30 2019,8:00p,Indiana Pacers,89,Washington Wizards,107,Box Score,,15354,
Wed Jan 30 2019,10:00p,Atlanta Hawks,113,Sacramento Kings,135,Box Score,,17583,
Wed Jan 30 2019,10:30p,Utah Jazz,105,Portland Trail Blazers,132,Box Score,,19393,
Thu Jan 31 2019,7:00p,Dallas Mavericks,89,Detroit Pistons,93,Box Score,,14075,
Thu Jan 31 2019,7:00p,Indiana Pacers,100,Orlando Magic,107,Box Score,,16625,
Thu Jan 31 2019,8:00p,Milwaukee Bucks,105,Toronto Raptors,92,Box Score,,19800,
Thu Jan 31 2019,8:30p,Brooklyn Nets,114,San Antonio Spurs,117,Box Score,,18057,
Thu Jan 31 2019,10:30p,Philadelphia 76ers,113,Golden State Warriors,104,Box Score,,19596,
Thu Jan 31 2019,10:30p,Los Angeles Lakers,123,Los Angeles Clippers,120,Box Score,OT,19068,
Fri Feb 1 2019,7:00p,Memphis Grizzlies,92,Charlotte Hornets,100,Box Score,,15387,
Fri Feb 1 2019,7:30p,Boston Celtics,113,New York Knicks,99,Box Score,,18343,
Fri Feb 1 2019,8:00p,Oklahoma City Thunder,118,Miami Heat,102,Box Score,,19600,
Fri Feb 1 2019,9:00p,Atlanta Hawks,112,Utah Jazz,128,Box Score,,18306,
Fri Feb 1 2019,10:00p,Houston Rockets,122,Denver Nuggets,136,Box Score,,20106,
Sat Feb 2 2019,5:00p,Los Angeles Clippers,111,Detroit Pistons,101,Box Score,,17862,
Sat Feb 2 2019,7:00p,Chicago Bulls,118,Charlotte Hornets,125,Box Score,,19114,
Sat Feb 2 2019,7:00p,Brooklyn Nets,89,Orlando Magic,102,Box Score,,17385,
Sat Feb 2 2019,7:00p,Milwaukee Bucks,131,Washington Wizards,115,Box Score,,20409,
Sat Feb 2 2019,7:30p,Dallas Mavericks,111,Cleveland Cavaliers,98,Box Score,,19432,
Sat Feb 2 2019,7:30p,Indiana Pacers,95,Miami Heat,88,Box Score,,19600,
Sat Feb 2 2019,8:30p,Los Angeles Lakers,101,Golden State Warriors,115,Box Score,,19596,
Sat Feb 2 2019,8:30p,New Orleans Pelicans,108,San Antonio Spurs,113,Box Score,,18354,
Sat Feb 2 2019,9:00p,Denver Nuggets,107,Minnesota Timberwolves,106,Box Score,,17208,
Sat Feb 2 2019,9:00p,Atlanta Hawks,118,Phoenix Suns,112,Box Score,,15534,
Sat Feb 2 2019,9:00p,Houston Rockets,125,Utah Jazz,98,Box Score,,18306,
Sat Feb 2 2019,10:00p,Philadelphia 76ers,108,Sacramento Kings,115,Box Score,,17583,
Sun Feb 3 2019,1:00p,Memphis Grizzlies,96,New York Knicks,84,Box Score,,17025,
Sun Feb 3 2019,2:00p,Oklahoma City Thunder,129,Boston Celtics,134,Box Score,,18624,
Sun Feb 3 2019,3:00p,Los Angeles Clippers,103,Toronto Raptors,121,Box Score,,19800,
Mon Feb 4 2019,7:00p,Denver Nuggets,103,Detroit Pistons,129,Box Score,,12589,
Mon Feb 4 2019,7:00p,Atlanta Hawks,137,Washington Wizards,129,Box Score,,15025,
Mon Feb 4 2019,7:30p,Milwaukee Bucks,113,Brooklyn Nets,94,Box Score,,16209,
Mon Feb 4 2019,8:00p,Indiana Pacers,109,New Orleans Pelicans,107,Box Score,,15780,
Mon Feb 4 2019,9:00p,Houston Rockets,118,Phoenix Suns,110,Box Score,,15740,
Mon Feb 4 2019,10:00p,San Antonio Spurs,112,Sacramento Kings,127,Box Score,,16245,
Tue Feb 5 2019,7:00p,Los Angeles Clippers,117,Charlotte Hornets,115,Box Score,,14300,
Tue Feb 5 2019,7:00p,Boston Celtics,103,Cleveland Cavaliers,96,Box Score,,19432,
Tue Feb 5 2019,7:00p,Los Angeles Lakers,94,Indiana Pacers,136,Box Score,,17265,
Tue Feb 5 2019,7:30p,Detroit Pistons,105,New York Knicks,92,Box Score,,17853,
Tue Feb 5 2019,8:00p,Minnesota Timberwolves,106,Memphis Grizzlies,108,Box Score,,13454,
Tue Feb 5 2019,8:00p,Orlando Magic,122,Oklahoma City Thunder,132,Box Score,,18203,
Tue Feb 5 2019,8:00p,Toronto Raptors,119,Philadelphia 76ers,107,Box Score,,20472,
Tue Feb 5 2019,10:30p,Miami Heat,118,Portland Trail Blazers,108,Box Score,,19468,
Wed Feb 6 2019,7:30p,Denver Nuggets,130,Brooklyn Nets,135,Box Score,,14516,
Wed Feb 6 2019,8:00p,New Orleans Pelicans,125,Chicago Bulls,120,Box Score,,18116,
Wed Feb 6 2019,8:00p,Washington Wizards,129,Milwaukee Bucks,148,Box Score,,17360,
Wed Feb 6 2019,8:30p,Charlotte Hornets,93,Dallas Mavericks,99,Box Score,,19606,
Wed Feb 6 2019,9:00p,Phoenix Suns,88,Utah Jazz,116,Box Score,,18306,
Wed Feb 6 2019,10:00p,Houston Rockets,127,Sacramento Kings,101,Box Score,,17583,
Wed Feb 6 2019,10:30p,San Antonio Spurs,102,Golden State Warriors,141,Box Score,,19596,
Thu Feb 7 2019,7:00p,Los Angeles Clippers,92,Indiana Pacers,116,Box Score,,15756,
Thu Feb 7 2019,7:00p,Minnesota Timberwolves,112,Orlando Magic,122,Box Score,,17184,
Thu Feb 7 2019,7:30p,Toronto Raptors,119,Atlanta Hawks,101,Box Score,,16036,
Thu Feb 7 2019,8:00p,Los Angeles Lakers,129,Boston Celtics,128,Box Score,,18624,
Thu Feb 7 2019,8:00p,Memphis Grizzlies,95,Oklahoma City Thunder,117,Box Score,,18203,
Thu Feb 7 2019,10:30p,San Antonio Spurs,118,Portland Trail Blazers,127,Box Score,,19393,
Fri Feb 8 2019,7:00p,New York Knicks,103,Detroit Pistons,120,Box Score,,14430,
Fri Feb 8 2019,7:00p,Denver Nuggets,110,Philadelphia 76ers,117,Box Score,,20627,
Fri Feb 8 2019,7:00p,Cleveland Cavaliers,106,Washington Wizards,119,Box Score,,16682,
Fri Feb 8 2019,7:30p,Chicago Bulls,125,Brooklyn Nets,106,Box Score,,15267,
Fri Feb 8 2019,8:30p,Milwaukee Bucks,122,Dallas Mavericks,107,Box Score,,20420,
Fri Feb 8 2019,9:00p,Golden State Warriors,117,Phoenix Suns,107,Box Score,,17081,
Fri Feb 8 2019,9:30p,Minnesota Timberwolves,117,New Orleans Pelicans,122,Box Score,,16980,
Fri Feb 8 2019,10:00p,Miami Heat,96,Sacramento Kings,102,Box Score,,17583,
Sat Feb 9 2019,5:00p,San Antonio Spurs,105,Utah Jazz,125,Box Score,,18306,
Sat Feb 9 2019,7:00p,Cleveland Cavaliers,90,Indiana Pacers,105,Box Score,,17923,
Sat Feb 9 2019,7:30p,Charlotte Hornets,129,Atlanta Hawks,120,Box Score,,15048,
Sat Feb 9 2019,7:30p,Toronto Raptors,104,New York Knicks,99,Box Score,,18886,
Sat Feb 9 2019,8:00p,Los Angeles Clippers,123,Boston Celtics,112,Box Score,,18624,
