Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS,,,Attend.,Notes
Sat Jan 7 2017,8:00p,Toronto Raptors,118,Chicago Bulls,123,Box Score,OT,21195,
Sat Jan 7 2017,8:00p,Utah Jazz,94,Minnesota Timberwolves,92,Box Score,,13945,
Sat Jan 7 2017,8:00p,Denver Nuggets,106,Oklahoma City Thunder,121,Box Score,,18203,
Sat Jan 7 2017,8:30p,Atlanta Hawks,97,Dallas Mavericks,82,Box Score,,19655,
Sat Jan 7 2017,8:30p,Charlotte Hornets,85,San Antonio Spurs,102,Box Score,,18418,
Sun Jan 8 2017,12:00p,Philadelphia 76ers,105,Brooklyn Nets,95,Box Score,,16123,
Sun Jan 8 2017,2:00p,Washington Wizards,107,Milwaukee Bucks,101,Box Score,,15311,
Sun Jan 8 2017,3:30p,Miami Heat,86,Los Angeles Clippers,98,Box Score,,19060,
Sun Jan 8 2017,6:00p,Houston Rockets,129,Toronto Raptors,122,Box Score,,19800,
Sun Jan 8 2017,8:00p,Utah Jazz,79,Memphis Grizzlies,88,Box Score,,16112,
Sun Jan 8 2017,8:30p,Cleveland Cavaliers,120,Phoenix Suns,116,Box Score,,18055,
Sun Jan 8 2017,9:00p,Detroit Pistons,125,Portland Trail Blazers,124,Box Score,2OT,13506,
Sun Jan 8 2017,9:00p,Golden State Warriors,117,Sacramento Kings,106,Box Score,,17608,
Sun Jan 8 2017,9:30p,Orlando Magic,95,Los Angeles Lakers,111,Box Score,,18997,
Mon Jan 9 2017,7:30p,New Orleans Pelicans,110,New York Knicks,96,Box Score,,19812,
Mon Jan 9 2017,8:00p,Oklahoma City Thunder,109,Chicago Bulls,94,Box Score,,21923,
Mon Jan 9 2017,8:00p,Dallas Mavericks,92,Minnesota Timberwolves,101,Box Score,,9625,
Tue Jan 10 2017,7:00p,Chicago Bulls,99,Washington Wizards,101,Box Score,,14361,
Tue Jan 10 2017,7:30p,Atlanta Hawks,117,Brooklyn Nets,97,Box Score,,13279,
Tue Jan 10 2017,7:30p,Boston Celtics,106,Toronto Raptors,114,Box Score,,19800,
Tue Jan 10 2017,8:00p,Charlotte Hornets,114,Houston Rockets,121,Box Score,,16196,
Tue Jan 10 2017,8:30p,Milwaukee Bucks,109,San Antonio Spurs,107,Box Score,,18418,
Tue Jan 10 2017,9:00p,Cleveland Cavaliers,92,Utah Jazz,100,Box Score,,19911,
Tue Jan 10 2017,10:30p,Miami Heat,95,Golden State Warriors,107,Box Score,,19596,
Tue Jan 10 2017,10:30p,Portland Trail Blazers,108,Los Angeles Lakers,87,Box Score,,18483,
Tue Jan 10 2017,10:30p,Detroit Pistons,94,Sacramento Kings,100,Box Score,,17608,
Wed Jan 11 2017,7:00p,New York Knicks,97,Philadelphia 76ers,98,Box Score,,18755,
Wed Jan 11 2017,8:00p,Washington Wizards,108,Boston Celtics,117,Box Score,,18624,
Wed Jan 11 2017,8:00p,Houston Rockets,105,Minnesota Timberwolves,119,Box Score,,13858,
Wed Jan 11 2017,8:00p,Memphis Grizzlies,95,Oklahoma City Thunder,103,Box Score,,18203,
Wed Jan 11 2017,10:30p,Orlando Magic,96,Los Angeles Clippers,105,Box Score,,19060,
Wed Jan 11 2017,10:30p,Cleveland Cavaliers,86,Portland Trail Blazers,102,Box Score,,19393,
Thu Jan 12 2017,3:00p,Indiana Pacers,112,Denver Nuggets,140,Box Score,,18689,at London England
Thu Jan 12 2017,7:30p,New Orleans Pelicans,104,Brooklyn Nets,95,Box Score,,14352,
Thu Jan 12 2017,8:00p,Chicago Bulls,89,New York Knicks,104,Box Score,,19812,
Thu Jan 12 2017,8:30p,Los Angeles Lakers,94,San Antonio Spurs,134,Box Score,,18418,
Thu Jan 12 2017,10:00p,Dallas Mavericks,113,Phoenix Suns,108,Box Score,,19874,at Mexico City Mexico
Thu Jan 12 2017,10:30p,Detroit Pistons,107,Golden State Warriors,127,Box Score,,19596,
Fri Jan 13 2017,7:00p,Charlotte Hornets,93,Philadelphia 76ers,102,Box Score,,18215,
Fri Jan 13 2017,7:30p,Brooklyn Nets,113,Toronto Raptors,132,Box Score,,19800,
Fri Jan 13 2017,8:00p,Boston Celtics,103,Atlanta Hawks,101,Box Score,,18216,
Fri Jan 13 2017,8:00p,Memphis Grizzlies,110,Houston Rockets,105,Box Score,,18055,
Fri Jan 13 2017,8:00p,Miami Heat,108,Milwaukee Bucks,116,Box Score,,17483,
Fri Jan 13 2017,8:00p,Oklahoma City Thunder,86,Minnesota Timberwolves,96,Box Score,,16644,
Fri Jan 13 2017,10:00p,Orlando Magic,115,Portland Trail Blazers,109,Box Score,,19344,
Fri Jan 13 2017,10:30p,Cleveland Cavaliers,120,Sacramento Kings,108,Box Score,,17608,
Fri Jan 13 2017,10:30p,Detroit Pistons,77,Utah Jazz,110,Box Score,,19911,
Sat Jan 14 2017,3:30p,Los Angeles Lakers,97,Los Angeles Clippers,113,Box Score,,19060,
Sat Jan 14 2017,5:00p,New Orleans Pelicans,99,Chicago Bulls,107,Box Score,,21916,
Sat Jan 14 2017,6:00p,San Antonio Spurs,105,Phoenix Suns,108,Box Score,,20532,at Mexico City Mexico
Sat Jan 14 2017,8:00p,Philadelphia 76ers,93,Washington Wizards,109,Box Score,,17880,
Sat Jan 14 2017,9:00p,Orlando Magic,107,Utah Jazz,114,Box Score,,19911,
Sun Jan 15 2017,2:00p,Minnesota Timberwolves,87,Dallas Mavericks,98,Box Score,,19655,
Sun Jan 15 2017,3:00p,Milwaukee Bucks,98,Atlanta Hawks,111,Box Score,,14231,
Sun Jan 15 2017,3:00p,New York Knicks,101,Toronto Raptors,116,Box Score,,19800,
Sun Jan 15 2017,6:00p,Houston Rockets,137,Brooklyn Nets,112,Box Score,,17732,
Sun Jan 15 2017,9:00p,Chicago Bulls,108,Memphis Grizzlies,104,Box Score,,18119,
Sun Jan 15 2017,9:00p,Oklahoma City Thunder,122,Sacramento Kings,118,Box Score,,17608,
Sun Jan 15 2017,9:30p,Detroit Pistons,102,Los Angeles Lakers,97,Box Score,,18997,
Mon Jan 16 2017,1:00p,Atlanta Hawks,108,New York Knicks,107,Box Score,,19812,
Mon Jan 16 2017,2:00p,Portland Trail Blazers,101,Washington Wizards,120,Box Score,,17395,
Mon Jan 16 2017,3:30p,Philadelphia 76ers,113,Milwaukee Bucks,104,Box Score,,13261,
Mon Jan 16 2017,4:00p,New Orleans Pelicans,95,Indiana Pacers,98,Box Score,,15525,
Mon Jan 16 2017,5:00p,Orlando Magic,112,Denver Nuggets,125,Box Score,,11217,
Mon Jan 16 2017,7:30p,Charlotte Hornets,98,Boston Celtics,108,Box Score,,18624,
Mon Jan 16 2017,8:00p,Cleveland Cavaliers,91,Golden State Warriors,126,Box Score,,19596,
Mon Jan 16 2017,9:00p,Utah Jazz,106,Phoenix Suns,101,Box Score,,16767,
Mon Jan 16 2017,10:30p,Oklahoma City Thunder,98,Los Angeles Clippers,120,Box Score,,19060,
Tue Jan 17 2017,7:30p,Toronto Raptors,119,Brooklyn Nets,109,Box Score,,12874,
Tue Jan 17 2017,7:30p,Houston Rockets,103,Miami Heat,109,Box Score,,19600,
Tue Jan 17 2017,8:00p,Dallas Mavericks,99,Chicago Bulls,98,Box Score,,21294,
Tue Jan 17 2017,8:30p,Minnesota Timberwolves,114,San Antonio Spurs,122,Box Score,,18418,
Tue Jan 17 2017,10:30p,Denver Nuggets,127,Los Angeles Lakers,121,Box Score,,18412,
Wed Jan 18 2017,7:00p,Portland Trail Blazers,85,Charlotte Hornets,107,Box Score,,15451,
Wed Jan 18 2017,7:00p,Toronto Raptors,89,Philadelphia 76ers,94,Box Score,,17223,
Wed Jan 18 2017,7:00p,Memphis Grizzlies,101,Washington Wizards,104,Box Score,,15079,
Wed Jan 18 2017,7:30p,New York Knicks,117,Boston Celtics,106,Box Score,,18624,
Wed Jan 18 2017,8:00p,Atlanta Hawks,95,Detroit Pistons,118,Box Score,,15159,
Wed Jan 18 2017,8:00p,Milwaukee Bucks,92,Houston Rockets,111,Box Score,,15782,
Wed Jan 18 2017,8:00p,Orlando Magic,98,New Orleans Pelicans,118,Box Score,,15818,
Wed Jan 18 2017,10:30p,Oklahoma City Thunder,100,Golden State Warriors,121,Box Score,,19596,
Wed Jan 18 2017,10:30p,Indiana Pacers,106,Sacramento Kings,100,Box Score,,17608,
Thu Jan 19 2017,7:00p,Phoenix Suns,103,Cleveland Cavaliers,118,Box Score,,20562,
Thu Jan 19 2017,7:30p,Dallas Mavericks,95,Miami Heat,99,Box Score,,19600,
Thu Jan 19 2017,8:00p,Washington Wizards,113,New York Knicks,110,Box Score,,19812,
Thu Jan 19 2017,8:30p,Denver Nuggets,104,San Antonio Spurs,118,Box Score,,18418,
Thu Jan 19 2017,10:30p,Minnesota Timberwolves,104,Los Angeles Clippers,101,Box Score,,19060,
Fri Jan 20 2017,7:00p,Toronto Raptors,78,Charlotte Hornets,113,Box Score,,18378,
Fri Jan 20 2017,7:00p,Milwaukee Bucks,96,Orlando Magic,112,Box Score,,19307,
Fri Jan 20 2017,7:00p,Portland Trail Blazers,92,Philadelphia 76ers,93,Box Score,,19476,
Fri Jan 20 2017,8:00p,Chicago Bulls,93,Atlanta Hawks,102,Box Score,,16328,
Fri Jan 20 2017,8:00p,Golden State Warriors,125,Houston Rockets,108,Box Score,,18055,
Fri Jan 20 2017,8:00p,Sacramento Kings,91,Memphis Grizzlies,107,Box Score,,16991,
Fri Jan 20 2017,8:00p,Brooklyn Nets,143,New Orleans Pelicans,114,Box Score,,17004,
Fri Jan 20 2017,8:30p,Utah Jazz,112,Dallas Mavericks,107,Box Score,OT,19421,
Fri Jan 20 2017,10:30p,Indiana Pacers,95,Los Angeles Lakers,108,Box Score,,18997,
Sat Jan 21 2017,5:00p,Portland Trail Blazers,127,Boston Celtics,123,Box Score,OT,18624,
Sat Jan 21 2017,6:00p,Washington Wizards,112,Detroit Pistons,113,Box Score,,18231,
Sat Jan 21 2017,7:00p,Philadelphia 76ers,93,Atlanta Hawks,110,Box Score,,15116,
Sat Jan 21 2017,7:00p,Brooklyn Nets,105,Charlotte Hornets,112,Box Score,,18583,
Sat Jan 21 2017,7:30p,Milwaukee Bucks,97,Miami Heat,109,Box Score,,19600,
Sat Jan 21 2017,7:30p,Phoenix Suns,107,New York Knicks,105,Box Score,,19812,
Sat Jan 21 2017,8:00p,Houston Rockets,119,Memphis Grizzlies,95,Box Score,,18119,
Sat Jan 21 2017,8:30p,San Antonio Spurs,118,Cleveland Cavaliers,115,Box Score,OT,20562,
Sat Jan 21 2017,9:00p,Sacramento Kings,99,Chicago Bulls,102,Box Score,,21606,
Sat Jan 21 2017,9:00p,Los Angeles Clippers,98,Denver Nuggets,123,Box Score,,16056,
Sat Jan 21 2017,9:00p,Indiana Pacers,100,Utah Jazz,109,Box Score,,19911,
Sun Jan 22 2017,12:00p,Golden State Warriors,118,Orlando Magic,98,Box Score,,18846,
Sun Jan 22 2017,3:30p,Los Angeles Lakers,73,Dallas Mavericks,122,Box Score,,19484,
Sun Jan 22 2017,6:00p,Phoenix Suns,115,Toronto Raptors,103,Box Score,,19800,
Sun Jan 22 2017,7:00p,Denver Nuggets,108,Minnesota Timberwolves,111,Box Score,,12788,
Mon Jan 23 2017,7:00p,Washington Wizards,109,Charlotte Hornets,99,Box Score,,15285,
Mon Jan 23 2017,7:30p,Los Angeles Clippers,115,Atlanta Hawks,105,Box Score,,12853,
Mon Jan 23 2017,7:30p,San Antonio Spurs,112,Brooklyn Nets,86,Box Score,,16643,
Mon Jan 23 2017,7:30p,Sacramento Kings,109,Detroit Pistons,104,Box Score,,14017,
Mon Jan 23 2017,7:30p,Golden State Warriors,102,Miami Heat,105,Box Score,,19600,
Mon Jan 23 2017,8:00p,New York Knicks,109,Indiana Pacers,103,Box Score,,16015,
Mon Jan 23 2017,8:00p,Houston Rockets,114,Milwaukee Bucks,127,Box Score,,14016,
Mon Jan 23 2017,8:00p,Cleveland Cavaliers,122,New Orleans Pelicans,124,Box Score,,17758,
Mon Jan 23 2017,9:00p,Oklahoma City Thunder,97,Utah Jazz,95,Box Score,,19911,
Tue Jan 24 2017,7:00p,Chicago Bulls,100,Orlando Magic,92,Box Score,,18846,
Tue Jan 24 2017,7:00p,Los Angeles Clippers,110,Philadelphia 76ers,121,Box Score,,17591,
Tue Jan 24 2017,7:00p,San Antonio Spurs,108,Toronto Raptors,106,Box Score,,19800,
Tue Jan 24 2017,7:00p,Boston Celtics,108,Washington Wizards,123,Box Score,,16387,
Tue Jan 24 2017,9:00p,Utah Jazz,93,Denver Nuggets,103,Box Score,,10867,
Tue Jan 24 2017,9:00p,Minnesota Timberwolves,112,Phoenix Suns,111,Box Score,,17241,
Wed Jan 25 2017,7:00p,Sacramento Kings,116,Cleveland Cavaliers,112,Box Score,OT,20562,
Wed Jan 25 2017,7:30p,Houston Rockets,109,Boston Celtics,120,Box Score,,18624,
Wed Jan 25 2017,7:30p,Miami Heat,109,Brooklyn Nets,106,Box Score,,14929,
Wed Jan 25 2017,8:00p,Atlanta Hawks,119,Chicago Bulls,114,Box Score,,21445,
Wed Jan 25 2017,8:00p,Golden State Warriors,113,Charlotte Hornets,103,Box Score,,19639,
Wed Jan 25 2017,8:00p,Toronto Raptors,99,Memphis Grizzlies,101,Box Score,,15904,
Wed Jan 25 2017,8:00p,Philadelphia 76ers,114,Milwaukee Bucks,109,Box Score,,13663,
Wed Jan 25 2017,8:00p,Oklahoma City Thunder,114,New Orleans Pelicans,105,Box Score,,15277,
Wed Jan 25 2017,8:30p,New York Knicks,95,Dallas Mavericks,103,Box Score,,19750,
Wed Jan 25 2017,10:30p,Los Angeles Lakers,98,Portland Trail Blazers,105,Box Score,,19393,
Thu Jan 26 2017,8:00p,Indiana Pacers,109,Minnesota Timberwolves,103,Box Score,,14862,
Thu Jan 26 2017,8:00p,Dallas Mavericks,98,Oklahoma City Thunder,109,Box Score,,18203,
Thu Jan 26 2017,9:00p,Phoenix Suns,120,Denver Nuggets,127,Box Score,,12231,
Thu Jan 26 2017,10:30p,Los Angeles Lakers,88,Utah Jazz,96,Box Score,,19911,
Fri Jan 27 2017,7:00p,Sacramento Kings,111,Indiana Pacers,115,Box Score,OT,17522,
Fri Jan 27 2017,7:30p,Orlando Magic,98,Boston Celtics,128,Box Score,,18624,
Fri Jan 27 2017,7:30p,Brooklyn Nets,116,Cleveland Cavaliers,124,Box Score,,20562,
Fri Jan 27 2017,7:30p,Charlotte Hornets,107,New York Knicks,110,Box Score,,19812,
Fri Jan 27 2017,7:30p,Milwaukee Bucks,86,Toronto Raptors,102,Box Score,,19800,
Fri Jan 27 2017,8:00p,Washington Wizards,112,Atlanta Hawks,86,Box Score,,16968,
Fri Jan 27 2017,8:00p,Miami Heat,100,Chicago Bulls,88,Box Score,,22082,
Fri Jan 27 2017,8:00p,San Antonio Spurs,103,New Orleans Pelicans,119,Box Score,,17757,
Fri Jan 27 2017,8:00p,Houston Rockets,123,Philadelphia 76ers,118,Box Score,,20588,
Fri Jan 27 2017,10:00p,Memphis Grizzlies,109,Portland Trail Blazers,112,Box Score,,19558,
Sat Jan 28 2017,7:00p,Sacramento Kings,109,Charlotte Hornets,106,Box Score,,18597,
Sat Jan 28 2017,7:30p,Detroit Pistons,103,Miami Heat,116,Box Score,,19600,
Sat Jan 28 2017,8:00p,Boston Celtics,112,Milwaukee Bucks,108,Box Score,OT,18717,
Sat Jan 28 2017,8:30p,Los Angeles Clippers,98,Golden State Warriors,144,Box Score,,19596,
Sat Jan 28 2017,9:00p,Brooklyn Nets,109,Minnesota Timberwolves,129,Box Score,,14798,
Sat Jan 28 2017,9:00p,Denver Nuggets,123,Phoenix Suns,112,Box Score,,18055,
Sat Jan 28 2017,9:00p,Memphis Grizzlies,102,Utah Jazz,95,Box Score,,19911,
Sun Jan 29 2017,3:00p,New York Knicks,139,Atlanta Hawks,142,Box Score,4OT,13643,
Sun Jan 29 2017,3:30p,Oklahoma City Thunder,91,Cleveland Cavaliers,107,Box Score,,20562,
Sun Jan 29 2017,6:00p,Houston Rockets,101,Indiana Pacers,120,Box Score,,17923,
Sun Jan 29 2017,6:00p,Washington Wizards,107,New Orleans Pelicans,94,Box Score,,16779,
Sun Jan 29 2017,6:00p,Orlando Magic,114,Toronto Raptors,113,Box Score,,19800,
Sun Jan 29 2017,7:00p,Philadelphia 76ers,108,Chicago Bulls,121,Box Score,,21606,
Sun Jan 29 2017,7:00p,Dallas Mavericks,105,San Antonio Spurs,101,Box Score,,18418,
Sun Jan 29 2017,9:00p,Golden State Warriors,113,Portland Trail Blazers,111,Box Score,,19393,
Mon Jan 30 2017,6:00p,Sacramento Kings,119,Philadelphia 76ers,122,Box Score,,15840,
Mon Jan 30 2017,7:30p,Brooklyn Nets,96,Miami Heat,104,Box Score,,19600,
Mon Jan 30 2017,8:00p,Detroit Pistons,109,Boston Celtics,113,Box Score,,18188,
Mon Jan 30 2017,8:00p,Orlando Magic,105,Minnesota Timberwolves,111,Box Score,OT,11124,
Mon Jan 30 2017,8:30p,Cleveland Cavaliers,97,Dallas Mavericks,104,Box Score,,20202,
Mon Jan 30 2017,10:30p,Memphis Grizzlies,115,Phoenix Suns,96,Box Score,,16332,
Tue Jan 31 2017,7:00p,New Orleans Pelicans,106,Toronto Raptors,108,Box Score,OT,19800,
Tue Jan 31 2017,7:00p,New York Knicks,101,Washington Wizards,117,Box Score,,16683,
Tue Jan 31 2017,8:00p,Sacramento Kings,83,Houston Rockets,105,Box Score,,15187,
Tue Jan 31 2017,8:30p,Oklahoma City Thunder,94,San Antonio Spurs,108,Box Score,,18418,
Tue Jan 31 2017,10:00p,Charlotte Hornets,98,Portland Trail Blazers,115,Box Score,,19393,
Tue Jan 31 2017,10:30p,Denver Nuggets,116,Los Angeles Lakers,120,Box Score,,18997,
Wed Feb 1 2017,7:00p,Minnesota Timberwolves,97,Cleveland Cavaliers,125,Box Score,,20562,
Wed Feb 1 2017,7:00p,Indiana Pacers,98,Orlando Magic,88,Box Score,,16662,
Wed Feb 1 2017,7:30p,Toronto Raptors,104,Boston Celtics,109,Box Score,,18624,
Wed Feb 1 2017,7:30p,New York Knicks,95,Brooklyn Nets,90,Box Score,,17732,
Wed Feb 1 2017,7:30p,New Orleans Pelicans,98,Detroit Pistons,118,Box Score,,14262,
Wed Feb 1 2017,7:30p,Atlanta Hawks,93,Miami Heat,116,Box Score,,19600,
Wed Feb 1 2017,8:30p,Philadelphia 76ers,95,Dallas Mavericks,113,Box Score,,19263,
Wed Feb 1 2017,9:00p,Memphis Grizzlies,119,Denver Nuggets,99,Box Score,,12020,
Wed Feb 1 2017,9:00p,Los Angeles Clippers,124,Phoenix Suns,114,Box Score,,16191,
Wed Feb 1 2017,9:00p,Milwaukee Bucks,88,Utah Jazz,104,Box Score,,19694,
Wed Feb 1 2017,9:30p,Chicago Bulls,128,Oklahoma City Thunder,100,Box Score,,18203,
Wed Feb 1 2017,10:30p,Charlotte Hornets,111,Golden State Warriors,126,Box Score,,19596,
Thu Feb 2 2017,7:00p,Los Angeles Lakers,108,Washington Wizards,116,Box Score,,16473,
Thu Feb 2 2017,8:00p,Atlanta Hawks,113,Houston Rockets,108,Box Score,,15602,
Thu Feb 2 2017,8:30p,Philadelphia 76ers,86,San Antonio Spurs,102,Box Score,,18418,
Thu Feb 2 2017,10:30p,Golden State Warriors,133,Los Angeles Clippers,120,Box Score,,19385,
Fri Feb 3 2017,7:00p,Toronto Raptors,94,Orlando Magic,102,Box Score,,17141,
Fri Feb 3 2017,7:30p,Indiana Pacers,106,Brooklyn Nets,97,Box Score,,14557,
Fri Feb 3 2017,7:30p,Minnesota Timberwolves,108,Detroit Pistons,116,Box Score,,16934,
Fri Feb 3 2017,8:00p,Los Angeles Lakers,107,Boston Celtics,113,Box Score,,18624,
Fri Feb 3 2017,8:00p,Chicago Bulls,117,Houston Rockets,121,Box Score,OT,18055,
Fri Feb 3 2017,8:00p,Memphis Grizzlies,102,Oklahoma City Thunder,114,Box Score,,18203,
Fri Feb 3 2017,9:00p,Milwaukee Bucks,117,Denver Nuggets,121,Box Score,,18792,
Fri Feb 3 2017,10:30p,Dallas Mavericks,108,Portland Trail Blazers,104,Box Score,,19393,
Fri Feb 3 2017,10:30p,Phoenix Suns,105,Sacramento Kings,103,Box Score,,17608,
Sat Feb 4 2017,7:00p,Orlando Magic,86,Atlanta Hawks,113,Box Score,,16691,
Sat Feb 4 2017,7:00p,Detroit Pistons,84,Indiana Pacers,105,Box Score,,17660,
Sat Feb 4 2017,7:00p,New Orleans Pelicans,91,Washington Wizards,105,Box Score,,19651,
Sat Feb 4 2017,7:30p,Philadelphia 76ers,102,Miami Heat,125,Box Score,,19754,
Sat Feb 4 2017,8:30p,Cleveland Cavaliers,111,New York Knicks,104,Box Score,,19812,
Sat Feb 4 2017,9:00p,Memphis Grizzlies,107,Minnesota Timberwolves,99,Box Score,,15081,
Sat Feb 4 2017,9:00p,Milwaukee Bucks,137,Phoenix Suns,112,Box Score,,17192,
Sat Feb 4 2017,9:00p,Denver Nuggets,97,San Antonio Spurs,121,Box Score,,18418,
Sat Feb 4 2017,9:00p,Charlotte Hornets,98,Utah Jazz,105,Box Score,,19911,
Sat Feb 4 2017,10:30p,Golden State Warriors,106,Sacramento Kings,109,Box Score,OT,17608,
Sun Feb 5 2017,12:00p,Toronto Raptors,103,Brooklyn Nets,95,Box Score,,14245,
Sun Feb 5 2017,2:00p,Los Angeles Clippers,102,Boston Celtics,107,Box Score,,18624,
Sun Feb 5 2017,3:00p,Portland Trail Blazers,99,Oklahoma City Thunder,105,Box Score,,18203,
Mon Feb 6 2017,7:00p,Oklahoma City Thunder,90,Indiana Pacers,93,Box Score,,16123,
Mon Feb 6 2017,7:00p,Los Angeles Lakers,121,New York Knicks,107,Box Score,,19812,
Mon Feb 6 2017,7:00p,Cleveland Cavaliers,140,Washington Wizards,135,Box Score,OT,20356,
Mon Feb 6 2017,7:30p,Utah Jazz,120,Atlanta Hawks,95,Box Score,,13126,
Mon Feb 6 2017,7:30p,Philadelphia 76ers,96,Detroit Pistons,113,Box Score,,14731,
Mon Feb 6 2017,7:30p,Los Angeles Clippers,109,Toronto Raptors,118,Box Score,,19800,
Mon Feb 6 2017,8:00p,Miami Heat,115,Minnesota Timberwolves,113,Box Score,,12502,
Mon Feb 6 2017,8:00p,Phoenix Suns,106,New Orleans Pelicans,111,Box Score,,15888,
Mon Feb 6 2017,9:00p,Dallas Mavericks,87,Denver Nuggets,110,Box Score,,13047,
Mon Feb 6 2017,9:30p,San Antonio Spurs,74,Memphis Grizzlies,89,Box Score,,16708,
Mon Feb 6 2017,10:30p,Chicago Bulls,112,Sacramento Kings,107,Box Score,,17608,
Tue Feb 7 2017,7:00p,Brooklyn Nets,107,Charlotte Hornets,111,Box Score,,15322,
Tue Feb 7 2017,8:00p,Orlando Magic,104,Houston Rockets,128,Box Score,,15514,
Tue Feb 7 2017,8:30p,Portland Trail Blazers,114,Dallas Mavericks,113,Box Score,,19326,
Wed Feb 8 2017,7:00p,Cleveland Cavaliers,132,Indiana Pacers,117,Box Score,,17580,
Wed Feb 8 2017,7:00p,San Antonio Spurs,111,Philadelphia 76ers,103,Box Score,,19233,
Wed Feb 8 2017,7:30p,Denver Nuggets,106,Atlanta Hawks,117,Box Score,,14222,
Wed Feb 8 2017,7:30p,Washington Wizards,114,Brooklyn Nets,110,Box Score,OT,13179,
Wed Feb 8 2017,7:30p,Los Angeles Lakers,102,Detroit Pistons,121,Box Score,,15121,
Wed Feb 8 2017,8:00p,Phoenix Suns,91,Memphis Grizzlies,110,Box Score,,16044,
Wed Feb 8 2017,8:00p,Miami Heat,106,Milwaukee Bucks,88,Box Score,,14211,
Wed Feb 8 2017,8:00p,Toronto Raptors,109,Minnesota Timberwolves,112,Box Score,,13832,
Wed Feb 8 2017,8:00p,Utah Jazz,127,New Orleans Pelicans,94,Box Score,,14508,
Wed Feb 8 2017,8:00p,Los Angeles Clippers,119,New York Knicks,115,Box Score,,19812,
Wed Feb 8 2017,10:30p,Chicago Bulls,92,Golden State Warriors,123,Box Score,,19596,
Wed Feb 8 2017,10:30p,Boston Celtics,92,Sacramento Kings,108,Box Score,,17608,
Thu Feb 9 2017,7:00p,Houston Rockets,107,Charlotte Hornets,95,Box Score,,16270,
Thu Feb 9 2017,7:00p,Philadelphia 76ers,112,Orlando Magic,111,Box Score,,17829,
Thu Feb 9 2017,8:00p,Cleveland Cavaliers,109,Oklahoma City Thunder,118,Box Score,,18203,
Thu Feb 9 2017,8:30p,Utah Jazz,105,Dallas Mavericks,112,Box Score,OT,19883,
Thu Feb 9 2017,10:30p,Boston Celtics,120,Portland Trail Blazers,111,Box Score,,19393,
Fri Feb 10 2017,7:30p,Miami Heat,108,Brooklyn Nets,99,Box Score,,15382,
Fri Feb 10 2017,7:30p,San Antonio Spurs,103,Detroit Pistons,92,Box Score,,17222,
Fri Feb 10 2017,7:30p,Denver Nuggets,131,New York Knicks,123,Box Score,,19812,
Fri Feb 10 2017,8:00p,Golden State Warriors,122,Memphis Grizzlies,107,Box Score,,18119,
Fri Feb 10 2017,8:00p,Los Angeles Lakers,122,Milwaukee Bucks,114,Box Score,,16380,
Fri Feb 10 2017,8:00p,New Orleans Pelicans,122,Minnesota Timberwolves,106,Box Score,,16093,
Fri Feb 10 2017,8:00p,Indiana Pacers,107,Washington Wizards,112,Box Score,,19503,
Fri Feb 10 2017,10:30p,Chicago Bulls,97,Phoenix Suns,115,Box Score,,18055,
Fri Feb 10 2017,10:30p,Atlanta Hawks,107,Sacramento Kings,108,Box Score,,17608,
Sat Feb 11 2017,5:00p,Los Angeles Clippers,107,Charlotte Hornets,102,Box Score,,19483,
Sat Feb 11 2017,7:00p,Milwaukee Bucks,116,Indiana Pacers,100,Box Score,,17923,
Sat Feb 11 2017,7:30p,Denver Nuggets,109,Cleveland Cavaliers,125,Box Score,,20562,
Sat Feb 11 2017,7:30p,Miami Heat,109,Philadelphia 76ers,117,Box Score,,20698,
Sat Feb 11 2017,8:30p,Golden State Warriors,130,Oklahoma City Thunder,114,Box Score,,18203,
Sat Feb 11 2017,9:00p,Orlando Magic,80,Dallas Mavericks,112,Box Score,,20052,
Sat Feb 11 2017,9:00p,Phoenix Suns,102,Houston Rockets,133,Box Score,,18055,
Sat Feb 11 2017,10:00p,Boston Celtics,112,Utah Jazz,104,Box Score,,19911,
Sun Feb 12 2017,3:30p,Chicago Bulls,89,Minnesota Timberwolves,117,Box Score,,19356,
Sun Feb 12 2017,3:30p,San Antonio Spurs,90,New York Knicks,94,Box Score,,19812,
Sun Feb 12 2017,6:00p,Detroit Pistons,102,Toronto Raptors,101,Box Score,,19800,
Sun Feb 12 2017,9:00p,New Orleans Pelicans,99,Sacramento Kings,105,Box Score,,17608,
Mon Feb 13 2017,7:00p,Philadelphia 76ers,105,Charlotte Hornets,99,Box Score,,15775,
Mon Feb 13 2017,7:00p,San Antonio Spurs,110,Indiana Pacers,106,Box Score,,15203,
Mon Feb 13 2017,7:30p,Memphis Grizzlies,112,Brooklyn Nets,103,Box Score,,13597,
Mon Feb 13 2017,7:30p,Orlando Magic,116,Miami Heat,107,Box Score,,19600,
Mon Feb 13 2017,8:00p,Detroit Pistons,89,Milwaukee Bucks,102,Box Score,,13397,
Mon Feb 13 2017,8:00p,Oklahoma City Thunder,98,Washington Wizards,120,Box Score,,20356,
Mon Feb 13 2017,8:30p,Boston Celtics,111,Dallas Mavericks,98,Box Score,,20159,
Mon Feb 13 2017,9:00p,Golden State Warriors,110,Denver Nuggets,132,Box Score,,19941,
Mon Feb 13 2017,9:00p,New Orleans Pelicans,110,Phoenix Suns,108,Box Score,,16321,
